"2016-03-08 03:27:39","32.774","1","11.266","2.667","5","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:27:44","32.541","8","10.662","1.983","0","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:27:49","32.761","15","11.717","3.443","12","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:27:55","32.956","13","10.723","3.601","12","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:28:00","32.138","3","10.412","2.338","4","21","-117.2348172","32.8825699","0","0"
"2016-03-08 03:28:05","31.482","1","11.017","3.45","18","21","-117.2348172","32.8825699","0","0"
"2016-03-08 03:28:10","32.157","4","11.078","3.511","4","21","-117.2348172","32.8825699","0","0"
"2016-03-08 03:28:15","33.158","4","10.272","2.42","12","21","-117.2348172","32.8825699","0","0"
"2016-03-08 03:28:20","34.015","8","10.597","2.625","18","21","-117.2348172","32.8825699","0","0"
"2016-03-08 03:28:25","34.191","2","10.597","2.038","20","21","-117.2348172","32.8825699","0","0"
"2016-03-08 03:28:30","33.378","8","10.364","2.312","18","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:28:35","32.346","5","9.681","1.304","13","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:28:40","31.508","9","10.286","2.052","12","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:28:45","32.547","7","11.031","2.25","19","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:28:50","32.521","20","10.194","1.737","1","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:28:55","30.852","10","11.341","1.043","10","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:29:01","32.736","18","11.031","2.17","11","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:29:05","32.956","12","9.152","0.695","17","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:29:11","30.865","17","11.031","2.432","0","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:29:15","31.475","9","9.787","0.196","6","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:29:21","31.28","7","9.616","0.168","5","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:29:26","31.891","20","9.244","1.272","11","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:29:31","31.255","15","8.298","1.11","10","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:29:36","30.845","7","9.025","0.423","19","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:29:41","31.482","5","7.738","2.64","19","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:29:46","31.261","2","8.684","2.361","20","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:29:51","30.845","4","8.079","2.704","17","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:29:56","32.093","9","7.738","2.64","9","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:30:01","31.268","13","8.885","0.826","13","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:30:06","31.028","12","8.684","0.045","19","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:30:11","30.027","11","8.342","0.399","20","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:30:17","29.579","6","8.513","0.935","2","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:30:21","28.533","6","8.544","0.58","10","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:30:27","30.209","18","8.574","0.5","11","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:30:31","30.417","8","9.227","0.93","18","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:30:37","30.65","19","8.421","0.4","15","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:30:41","31.891","5","8.294","1.559","14","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:30:47","30.833","15","8.311","2.472","10","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:30:52","29.787","8","8.031","2.569","17","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:30:57","29.572","8","9.118","0.593","17","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:31:02","31.047","16","8.636","0.482","2","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:31:07","30.442","15","7.922","0.455","3","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:31:12","30.001","2","9.521","0.07","17","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:31:17","30.19","17","9.118","1.226","0","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:31:22","29.358","4","8.417","0.183","6","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:31:27","31.645","15","7.037","1.38","1","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:31:32","31.079","17","7.905","0.734","10","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:31:38","30.417","2","8.045","0.452","15","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:31:42","32.502","14","8.014","0.807","11","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:31:47","31.21","19","8.68","0.991","3","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:31:52","31.028","3","7.673","1.855","5","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:31:57","29.572","15","7.703","2.19","6","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:32:02","31.261","1","7.252","2.601","14","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:32:08","29.767","18","8.93","0.781","1","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:32:12","30.41","3","7.454","1.407","11","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:32:18","30.404","12","7.345","1.881","7","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:32:22","30.631","8","7.905","1.663","9","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:32:28","30.228","5","8.851","2.031","6","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:32:33","30.807","18","6.88","1.719","18","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:32:38","27.864","5","6.46","2.441","7","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:32:43","30.19","10","6.771","2.837","18","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:32:48","30.385","5","7.345","2.183","6","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:32:53","29.137","20","6.863","3.03","0","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:32:58","29.365","7","6.631","2.048","0","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:33:03","29.56","0","6.521","3.11","11","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:33:08","29.761","8","6.661","3.392","14","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:33:13","28.52","0","6.955","1.644","13","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:33:18","30.8","10","7.157","2.149","15","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:33:24","31.632","4","6.723","1.774","12","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:33:28","29.787","2","5.978","4.137","5","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:33:34","29.988","17","6.925","2.483","7","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:33:38","29.131","12","6.784","2.744","12","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:33:44","29.118","18","7.218","2.008","0","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:33:48","27.871","3","6.784","1.553","13","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:33:54","28.488","7","6.303","2.923","18","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:33:59","29.345","19","6.272","2.812","13","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:34:04","30.164","3","6.644","1.693","14","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:34:09","29.95","0","5.76","3.546","1","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:34:14","29.118","18","6.395","4.61","18","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:34:19","28.085","2","6.364","3.894","18","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:34:24","29.112","15","7.0","4.107","1","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:34:29","27.442","1","6.566","3.67","4","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:34:34","29.527","18","5.883","2.938","7","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:34:39","27.884","19","6.364","3.529","1","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:34:44","29.345","7","7.0","2.044","16","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:34:49","29.137","11","6.627","3.448","10","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:34:54","27.618","19","5.883","4.272","1","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:34:59","28.904","2","5.852","4.486","3","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:35:04","27.663","6","6.597","3.296","7","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:35:10","27.241","13","7.109","2.157","3","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:35:14","28.274","4","6.132","1.778","6","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:35:20","29.515","16","6.426","1.261","13","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:35:25","28.274","4","5.712","2.967","20","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:35:30","28.299","13","5.773","2.764","13","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:35:35","27.852","16","5.37","4.118","7","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:35:40","27.845","13","6.737","1.093","13","21","-117.2347713","32.8825399","0","0"
"2016-03-08 03:35:45","27.845","4","7.823","0.154","1","21","-117.2347713","32.8825399","0","0"
